num_ip,reg_time,country,registrar,tld,dot_num,avg_host,max_host,avg_path,max_path,class
2,1178467200,,OVH,com,0,4.5,7,7.0,15,bad
2,1393516800,US,GODADDY.COM LLC,com,0,12.0,12,3.0,5,bad
2,1369324800,US,GODADDY.COM LLC,com,0,24.0,24,4.166666666666667,7,bad
2,1399478400,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,com,0,17.0,17,6.666666666666667,10,bad
2,1264003200,,GODADDY.COM LLC,com,0,12.0,12,3.142857142857143,5,bad
2,1309104000,,NAME.COM INC.,com.au,0,16.0,16,4.75,8,bad
0,,,,com,1,3.0,4,7.0,16,bad
5,863539200,US,MARKMONITOR INC.,com,0,4.0,5,5.0,7,bad
0,850147200,,NETWORK SOLUTIONS LLC.,com,0,10.0,10,2.0,2,bad
2,1414944000,,GODADDY.COM LLC,com.mx,0,8.0,8,2.25,4,bad
0,,,,com.ar,0,19.0,19,5.0,6,bad
0,,,,com,0,8.0,8,5.0,9,bad
2,1440691200,KR,GABIA INC.,net,0,4.0,5,6.75,13,bad
0,,,,in,0,16.0,16,2.5,3,bad
0,,,,com,0,7.0,7,5.0,5,bad
2,1268755200,,ENOM INC.,com,0,11.0,11,2.5,5,bad
2,1320336000,,ONLINENIC INC.,in,1,10.5,19,3.6666666666666665,6,bad
9,,IN,,com,1,8.5,14,3.0,5,bad
5,1435248000,US,ENOM INC.,net,0,4.5,7,5.666666666666667,7,bad
2,1426867200,,GODADDY.COM LLC,do,0,4.0,4,4.75,8,bad
0,,,,com,3,6.0,9,4.166666666666667,6,bad
2,1343145600,,GODADDY.COM LLC,com,1,4.5,6,3.5,6,bad
4,931968000,US,MARKMONITOR INC.,net,0,6.5,8,7.4,13,bad
2,1158681600,,GODADDY.COM LLC,za,1,6.5,11,8.0,20,bad
0,,,,com.br,0,15.0,15,3.6,8,bad
0,,,,com.br,0,15.0,15,4.5,8,bad
0,,,,com,0,13.0,13,6.5,12,bad
2,1099584000,GB,NETEARTH ONE INC.,net,0,6.5,8,13.25,32,bad
2,1158681600,,GODADDY.COM LLC,jp,1,8.0,14,6.0,8,bad
0,,,,ml,0,8.0,11,0.0,0,bad
0,,,,es,0,13.0,13,3.25,7,bad
0,,,,es,0,13.0,13,4.333333333333333,7,bad
0,,,,com,0,12.0,12,6.5,8,bad
2,1369324800,US,GODADDY.COM LLC,com,0,16.0,16,5.666666666666667,11,bad
2,1178467200,,OVH,ly,0,2.0,2,5.0,5,bad
0,,,,com,1,3.0,4,9.285714285714286,33,bad
5,863539200,US,MARKMONITOR INC.,za,1,6.5,11,8.0,20,bad
0,,,,com,0,16.0,16,5.666666666666667,11,bad
2,1178467200,,OVH,net,0,14.0,14,4.5,5,bad
2,1077638400,,TUCOWS DOMAINS INC.,com,1,7.5,9,4.0,7,bad
2,1330012800,AU,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,eu,0,8.5,11,4.5,8,bad
0,,,,eu,0,8.5,11,6.0,8,bad
0,,,,eu,0,8.5,11,2.6666666666666665,5,bad
0,,,,eu,0,8.5,11,4.0,5,bad
0,,,,eu,0,8.5,11,5.4,8,bad
0,,,,com,0,8.0,8,5.0,9,bad
2,1440691200,KR,GABIA INC.,ly,0,2.0,2,5.0,5,bad
0,,,,com,0,20.0,20,6.0,11,bad
2,1105718400,BA,DOMAIN.COM LLC,net,2,3.7142857142857144,12,5.0,7,bad
8,,,,info,0,8.0,8,3.25,4,bad
2,1439136000,US,GODADDY.COM LLC,net,0,8.0,8,4.4,7,bad
2,1257955200,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,net,0,8.0,8,4.8,7,bad
2,1257955200,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,com,0,16.0,16,4.6,8,bad
2,1152201600,US,GODADDY.COM LLC,net,0,4.0,5,5.0,7,bad
0,,,,org,0,15.0,15,4.2,8,bad
0,,,,com,1,7.5,9,4.4,7,bad
2,1330012800,AU,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,com,1,7.5,9,6.0,7,bad
2,1330012800,AU,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,net,3,6.75,12,18.6,90,bad
8,,,,net,3,6.75,12,25.0,122,bad
8,,,,com,0,8.0,8,4.333333333333333,9,bad
2,1036944000,,GABIA INC.,org.tr,0,10.0,10,4.5,7,bad
0,,,,it,0,8.0,8,5.125,8,bad
0,,,,org,0,15.0,15,4.0,8,bad
0,,,,com,0,7.0,7,5.125,8,bad
5,,,,com,0,4.0,5,5.0,7,bad
0,850147200,,NETWORK SOLUTIONS LLC.,net,0,12.0,12,0.0,0,bad
2,1355932800,UA,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,com,0,10.0,10,1.0,2,bad
2,1153324800,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,com,0,17.0,17,4.5,7,bad
0,,,,com,0,11.0,11,3.6666666666666665,6,bad
2,1332518400,US,TUCOWS INC.,za,2,11.333333333333334,20,2.0,4,bad
0,,,,za,2,11.333333333333334,20,4.0,4,bad
0,,,,net,3,6.75,12,17.285714285714285,92,bad
8,,,,net,0,8.0,8,5.5,9,bad
2,1440691200,KR,GABIA INC.,com,0,8.0,8,6.25,9,bad
2,1440691200,KR,GABIA INC.,it,0,17.0,17,4.285714285714286,7,bad
0,,,,com,0,9.0,9,3.6,5,bad
2,1205424000,,,com,0,8.0,8,5.25,9,bad
2,1036944000,,GABIA INC.,com,0,8.0,8,6.5,9,bad
2,1036944000,,GABIA INC.,net,3,6.75,12,31.25,122,bad
8,,,,net,3,6.75,12,23.25,90,bad
8,,,,net,3,6.75,12,30.0,87,bad
8,,,,com,0,10.0,10,5.875,12,bad
2,1310486400,,GODADDY.COM LLC,com.br,0,15.0,15,8.833333333333334,13,bad
0,,,,net,0,16.0,16,4.0,5,bad
0,,,,com,0,14.0,14,2.3333333333333335,5,bad
5,1139846400,IN,ENOM INC.,com,0,14.0,14,3.5,5,bad
5,1139846400,IN,ENOM INC.,com,0,14.0,14,3.3333333333333335,6,bad
2,1085155200,,ONLINENIC INC.,com,0,6.0,6,4.714285714285714,9,bad
2,996595200,,GODADDY.COM LLC,com,0,12.0,12,6.0,12,bad
2,1230134400,,TUCOWS.COM CO.,com,0,12.0,12,5.75,11,bad
2,1230134400,,TUCOWS.COM CO.,com,0,8.0,8,5.666666666666667,7,bad
5,1059235200,US,ENOM INC.,com,0,8.0,8,4.25,7,bad
5,1059235200,US,ENOM INC.,net,0,9.0,9,5.0,15,bad
2,1420387200,AU,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,com,0,5.0,5,7.8,11,bad
2,1245772800,CA,WILD WEST DOMAINS LLC,com,0,11.0,11,3.0,3,bad
2,972403200,,GODADDY.COM LLC,org,0,4.0,4,5.5,7,bad
2,1255622400,US,GODADDY.COM LLC (R91-LROR),org,0,12.0,12,5.0,8,bad
2,1209312000,AR,GODADDY.COM LLC,com,0,10.0,10,2.0,4,bad
2,1153324800,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,com,0,10.0,10,4.0,4,bad
2,1153324800,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,org,0,4.0,4,3.6666666666666665,7,bad
2,1255622400,US,GODADDY.COM LLC (R91-LROR),com,0,8.0,8,3.3333333333333335,4,bad
2,1272297600,US,ENOM INC.,com,0,3.5,4,6.5,13,bad
2,1386691200,TR,ENOM INC.,com,0,3.5,4,13.0,13,bad
2,1386691200,TR,ENOM INC.,ro,0,9.0,9,6.333333333333333,8,bad
0,,,,ro,0,8.0,8,2.6666666666666665,4,bad
0,,,,com,0,15.0,15,4.4,7,bad
2,1240502400,,NET 4 INDIA LIMITED,org,0,14.0,14,5.2,8,bad
2,1250611200,US,DOMAIN.COM LLC,org,0,14.0,14,6.5,8,bad
2,1250611200,US,DOMAIN.COM LLC,com,0,14.0,14,5.333333333333333,8,bad
4,1322150400,,TUCOWS DOMAINS INC.,za,1,7.5,13,4.333333333333333,7,bad
0,,,,com,0,17.0,17,15.0,32,bad
4,1365350400,EG,GODADDY.COM LLC,info,0,13.0,13,4.0,4,bad
2,1303574400,US,,info,0,10.0,10,11.333333333333334,27,bad
2,1318953600,US,GODADDY.COM LLC (R171-LRMS),com,0,11.0,11,9.0,9,bad
2,1228406400,BG,GODADDY.COM LLC,com.ar,0,12.0,12,4.5,9,bad
0,,,,com.ar,0,12.0,12,9.0,9,bad
0,,,,com,0,14.0,14,4.2,7,bad
2,1032883200,US,NAMESECURE.COM,by,0,12.0,12,5.4,9,bad
2,1239724800,,RELIABLE SOFTWARE LTD,com.ar,0,19.0,19,4.0,6,bad
0,,,,nu,0,3.0,3,0.0,0,bad
0,,,,com.ar,0,12.0,12,3.0,3,bad
0,,,,org,1,23.0,39,26.8125,100,bad
4,1273766400,US,ENOM INC.,com,0,15.0,15,5.333333333333333,9,bad
2,1340899200,AU,FBS INC.,net,0,8.0,8,5.5,11,bad
2,1257955200,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,com,0,5.5,7,2.3333333333333335,3,bad
2,1400860800,IN,GODADDY.COM LLC,com,0,5.5,7,1.75,3,bad
2,1400860800,IN,GODADDY.COM LLC,nu,0,3.0,3,7.0,8,bad
0,,,,za,1,8.5,15,7.375,13,bad
0,,,,com,0,13.0,13,5.8,9,bad
2,1115740800,US,GODADDY.COM LLC,za,1,8.5,15,8.214285714285714,28,bad
0,,,,za,1,8.5,15,8.846153846153847,28,bad
0,,,,gov.al,0,12.0,12,3.0,3,bad
0,,,,com,1,3.0,4,5.333333333333333,10,bad
5,863539200,US,MARKMONITOR INC.,com,4,14.4,24,4.5,9,bad
2,1145116800,,,com,4,14.4,24,9.0,9,bad
2,1145116800,,,com,0,13.0,13,5.2,10,bad
2,1082995200,,GODADDY.COM LLC,net,0,14.0,14,5.0,8,bad
2,1178985600,,GODADDY.COM LLC,uk,1,5.0,8,3.5,4,bad
0,,,,org.rs,0,10.0,10,7.1,11,bad
0,1387987200,,,com,0,10.0,10,5.333333333333333,8,bad
2,,,,com,0,10.0,10,4.0,8,bad
2,,,,com,0,10.0,10,8.0,8,bad
2,,,,com.gt,0,9.0,9,3.0,3,bad
0,,,,com,0,7.0,7,4.5,7,bad
0,,,,com,0,7.0,7,22.0,22,bad
0,,,,fr,0,3.0,3,3.8,8,bad
0,,,GANDI,com,0,12.0,12,15.5,31,bad
0,,,,com,0,13.0,13,8.105263157894736,28,bad
2,1323705600,,GODADDY.COM LLC,com,0,8.0,8,6.25,9,bad
2,1436716800,KR,GABIA INC.,com,0,14.0,14,6.0,10,bad
2,1266595200,,GODADDY.COM LLC,com,0,14.0,14,6.4,10,bad
2,1266595200,,GODADDY.COM LLC,com,1,15.0,20,3.0,5,bad
2,1178812800,DE,ENOM INC.,com,1,7.5,9,5.5,8,bad
4,1311177600,LT,GODADDY.COM LLC,net,0,6.5,8,13.25,32,bad
2,1158681600,,GODADDY.COM LLC,net,0,6.5,8,17.666666666666668,32,bad
2,1158681600,,GODADDY.COM LLC,net,0,6.5,8,13.25,32,bad
2,1158681600,,GODADDY.COM LLC,net,0,6.5,8,13.25,32,bad
2,1158681600,,GODADDY.COM LLC,net,0,6.5,8,17.666666666666668,32,bad
2,1158681600,,GODADDY.COM LLC,net,0,6.5,8,17.666666666666668,32,bad
2,1158681600,,GODADDY.COM LLC,net,0,6.5,8,13.25,32,bad
2,1158681600,,GODADDY.COM LLC,mu,2,5.0,6,3.4285714285714284,6,bad
0,,,,com,0,12.0,12,5.333333333333333,10,bad
2,1298131200,MX,TUCOWS INC.,me,1,5.5,8,3.142857142857143,7,bad
0,,,,com,0,12.0,12,5.333333333333333,10,bad
2,1298131200,MX,TUCOWS INC.,com,0,7.0,7,5.5,7,bad
2,,,,com,1,3.0,4,6.75,11,bad
5,863539200,US,MARKMONITOR INC.,cx,0,3.0,3,3.0,3,bad
2,1237392000,FR,OVH,com,1,7.0,10,1.5,3,bad
2,,,,com,1,7.0,10,3.0,3,bad
2,,,,com,0,14.0,14,4.0,8,bad
2,1222790400,,1 & 1 INTERNET AG,info,0,22.0,22,2.5,5,bad
2,1352044800,US,GODADDY.COM LLC,com,1,7.0,10,3.6666666666666665,5,bad
2,,,,com,0,13.0,13,4.5,6,bad
2,1115740800,US,GODADDY.COM LLC,com,0,18.0,18,2.0,4,bad
2,1225123200,US,GODADDY.COM LLC,za,1,15.0,28,1.0,2,bad
0,,,,za,1,15.0,28,2.0,2,bad
0,,,,info,0,22.0,22,4.8,10,bad
2,1352044800,US,GODADDY.COM LLC,com,0,8.0,8,2.3333333333333335,4,bad
2,1279468800,IN,GODADDY.COM LLC,com,0,12.0,12,4.833333333333333,10,bad
2,1251993600,,GODADDY.COM LLC,com,0,19.0,19,5.8,14,bad
2,1319385600,US,ENOM INC.,com,0,13.0,13,4.5,7,bad
2,1295193600,,GODADDY.COM INC.,com,0,9.0,9,4.0,8,bad
2,1288540800,,TUCOWS DOMAINS INC.,com,0,10.0,10,3.0,6,bad
2,1389542400,,ENOM INC.,com,0,19.0,19,3.5,5,bad
2,1414252800,,NAMESILO LLC,com,0,14.0,14,6.25,11,bad
2,1106064000,US,GODADDY.COM LLC,com,0,18.0,18,5.333333333333333,8,bad
2,1383753600,,GODADDY.COM LLC,ro,0,12.0,12,1.0,2,bad
0,,,,com,0,12.0,12,3.0,6,bad
2,1260115200,,DOMAINPEOPLE INC.,com,0,12.0,12,6.0,6,bad
2,1260115200,,DOMAINPEOPLE INC.,com,0,9.0,9,5.333333333333333,7,bad
2,1422720000,US,GODADDY.COM LLC,com,0,9.0,9,6.666666666666667,9,bad
2,1422720000,US,GODADDY.COM LLC,com,0,12.0,12,3.6,6,bad
2,1034006400,KOREA,ONLINENIC INC,com,0,9.0,9,5.333333333333333,7,bad
2,1422720000,US,GODADDY.COM LLC,com,0,9.0,9,6.0,7,bad
2,1422720000,US,GODADDY.COM LLC,com,0,9.0,9,5.0,7,bad
2,1422720000,US,GODADDY.COM LLC,com,0,7.0,7,12.0,32,bad
2,1176998400,,GODADDY.COM LLC,com,0,6.0,6,3.5714285714285716,8,bad
2,1359734400,IN,GODADDY.COM LLC,do,0,4.0,4,5.222222222222222,8,bad
0,,,,com.br,0,11.0,11,3.5555555555555554,6,bad
0,,,,com,0,20.0,20,3.6,5,bad
2,1143129600,CA,WILD WEST DOMAINS LLC,com,0,16.0,16,5.5,12,bad
3,1282233600,,,in,0,11.0,11,4.25,6,bad
2,,IN,WEBIQ DOMAINS SOLUTIONS PVT. LTD. (R131-AFIN),in,0,11.0,11,5.2,6,bad
2,,IN,WEBIQ DOMAINS SOLUTIONS PVT. LTD. (R131-AFIN),net,0,8.0,8,6.25,9,bad
2,1436716800,KR,GABIA INC.,com,0,8.0,8,6.25,9,bad
2,1436716800,KR,GABIA INC.,kz,0,11.0,11,6.5,13,bad
0,,,,com,0,9.0,9,12.076923076923077,33,bad
2,921081600,,NETWORK SOLUTIONS LLC.,com,0,9.0,9,13.545454545454545,33,bad
2,921081600,,NETWORK SOLUTIONS LLC.,com,0,5.0,5,5.2,16,bad
2,1118764800,US,WILD WEST DOMAINS LLC,net,1,5.0,8,7.285714285714286,13,bad
2,1132070400,,TUCOWS DOMAINS INC.,com,0,17.0,17,3.5,7,bad
2,1243612800,IN,,com,0,17.0,17,4.666666666666667,7,bad
2,1243612800,IN,,com,0,5.0,5,4.333333333333333,8,bad
2,1311609600,,ENOM INC.,be,0,6.0,6,9.428571428571429,32,bad
0,,,,com,0,13.0,13,4.0,7,bad
2,1094313600,US,LAUNCHPAD INC. (HOSTGATOR),com.br,0,10.0,10,4.666666666666667,11,bad
0,,,,kz,0,11.0,11,7.0,13,bad
0,,,,com,0,10.0,10,3.5,5,bad
0,,,,cl,0,13.0,13,3.6666666666666665,6,bad
0,,,,com,1,10.0,14,0.0,0,bad
2,1108483200,TR,ENOM INC.,com,1,8.5,11,0.0,0,bad
2,1108483200,TR,ENOM INC.,com,1,7.0,8,0.0,0,bad
2,1108483200,TR,ENOM INC.,com,1,4.25,6,0.0,0,bad
2,1108483200,TR,ENOM INC.,com,1,9.0,12,0.0,0,bad
2,1108483200,TR,ENOM INC.,com,1,7.0,8,0.0,0,bad
2,1108483200,TR,ENOM INC.,com,1,8.5,11,0.0,0,bad
2,1108483200,TR,ENOM INC.,com.mx,0,14.0,14,4.166666666666667,6,bad
0,,,,com,1,7.5,9,0.0,0,bad
2,1108483200,TR,ENOM INC.,hu,0,6.0,6,5.222222222222222,9,bad
0,,,,com,0,5.0,5,6.5,16,bad
2,1118764800,US,WILD WEST DOMAINS LLC,be,0,6.0,6,9.428571428571429,32,bad
0,,,,be,0,6.0,6,9.428571428571429,32,bad
0,,,,kz,0,4.0,6,4.2,7,bad
0,,,,com,1,7.0,8,3.0,6,bad
5,780768000,US,CSC CORPORATE DOMAINS INC.,cc,0,4.0,4,6.0,6,bad
2,1142006400,US,ENOM INC.,com.br,0,10.0,10,4.0,6,bad
0,,,,ca,0,9.0,9,5.0,5,bad
0,,,,ca,0,4.0,4,4.2,7,bad
0,,,,com,0,16.0,16,9.0,9,bad
2,1351612800,,ENOM INC.,com,0,16.0,16,4.5,9,bad
2,1351612800,,ENOM INC.,ca,0,16.0,16,1.6666666666666667,3,bad
0,1330272000,,,com,0,7.0,7,2.75,5,bad
4,1435939200,,DYNADOT LLC,kz,0,4.0,6,5.0,7,bad
0,,,,com,0,19.0,19,6.0,18,bad
2,1109692800,US,GODADDY.COM LLC,be,0,6.0,6,9.428571428571429,32,bad
0,,,,be,0,6.0,6,5.0,10,bad
0,,,,com,0,13.0,13,17.0,32,bad
2,1322668800,,GODADDY.COM LLC,com,0,13.0,13,10.5,32,bad
2,1322668800,,GODADDY.COM LLC,uk,1,10.0,18,9.4,25,bad
0,,,,com,0,9.0,9,5.5,9,bad
2,1302278400,PL,,gov.al,0,10.0,10,6.375,15,bad
0,,,,com,1,9.5,12,1.3333333333333333,2,bad
3,1334419200,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,com,0,8.0,8,5.25,11,bad
2,1304956800,US,,com,0,8.0,8,5.125,11,bad
2,1304956800,US,,com.au,0,23.0,23,2.6666666666666665,4,bad
0,,,,org,0,10.0,10,6.714285714285714,13,bad
2,1109001600,US,IN2NET NETWORK INC.,za,1,9.0,16,5.4,8,bad
0,,,,uk,1,3.3333333333333335,4,3.8333333333333335,6,bad
0,,,,za,1,9.0,16,7.4,13,bad
0,,,,za,1,9.0,16,6.25,13,bad
0,,,,com,1,5.5,6,5.0,6,bad
2,1207843200,US,NETWORK SOLUTIONS LLC.,com,1,5.333333333333333,7,5.5,6,bad
2,1030982400,GB,,com.ar,0,4.0,4,5.5,7,bad
0,,,,com,0,7.0,7,10.0,32,bad
2,1176998400,,GODADDY.COM LLC,com.ar,0,18.0,18,6.666666666666667,12,bad
0,,,,com,1,9.5,13,9.5,15,bad
4,1311177600,LT,GODADDY.COM LLC,com,0,20.0,20,5.25,9,bad
,,,,com,0,11.0,11,2.25,4,bad
,,,,com,0,20.0,20,5.8,9,bad
,,,,com,0,17.0,17,0.5,1,bad
2,1198771200,,GODADDY.COM LLC,com,0,17.0,17,3.0,5,bad
2,1198771200,,GODADDY.COM LLC,com,0,14.0,14,1.5,3,bad
0,,,,com,0,4.0,4,4.888888888888889,10,bad
2,1256832000,NL,GODADDY.COM LLC,com,0,12.0,12,2.75,5,bad
2,1216742400,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,com,0,18.0,18,4.2,7,bad
2,1173369600,,GODADDY.COM LLC,com,0,19.0,19,6.0,18,bad
2,1109692800,US,GODADDY.COM LLC,com,0,19.0,19,4.166666666666667,7,bad
2,1109692800,US,GODADDY.COM LLC,com,0,7.0,7,10.0,32,bad
2,1176998400,,GODADDY.COM LLC,com,0,4.5,7,5.5,10,bad
2,1393516800,US,GODADDY.COM LLC,com,0,19.0,19,4.714285714285714,7,bad
2,1109692800,US,GODADDY.COM LLC,cc,0,4.0,4,6.0,6,bad
2,1142006400,US,ENOM INC.,com,0,14.0,14,5.5,10,bad
2,1178553600,,REGISTER.COM INC.,org,0,5.0,5,3.5,7,bad
4,1177430400,CA,TUCOWS INC.,ga,0,8.0,8,1.5,3,bad
0,,,,info,0,8.0,8,2.6,4,bad
2,1439136000,US,GODADDY.COM LLC,tv,0,6.0,6,5.285714285714286,13,bad
2,1230480000,,GODADDY.COM LLC,net,0,6.0,6,6.0,6,bad
2,1332604800,US,GODADDY.COM LLC,org,0,7.0,7,6.0,12,bad
2,1398873600,US,GODADDY.COM LLC,com,0,11.0,11,4.0,7,bad
2,1332518400,US,TUCOWS INC.,com,0,11.0,11,6.0,7,bad
2,1332518400,US,TUCOWS INC.,cl,0,12.0,12,14.0,14,bad
0,,,,de,0,4.5,6,1.5,3,bad
0,,,,com.br,0,10.0,10,5.25,10,bad
0,,,,com,0,14.0,14,5.2,7,bad
2,1346083200,,NETWORK SOLUTIONS LLC.,com,0,18.0,18,3.3333333333333335,8,bad
2,1365004800,AR,WILD WEST DOMAINS LLC,com,0,16.0,16,5.571428571428571,9,bad
2,1310486400,,GODADDY.COM LLC,net.au,0,13.0,13,3.25,6,bad
0,,,,com,0,16.0,16,11.25,32,bad
2,1304265600,,GODADDY.COM LLC,com,0,16.0,16,9.0,32,bad
2,1304265600,,GODADDY.COM LLC,com,0,10.0,10,7.5,11,bad
2,1364832000,,ENOM INC.,com,0,16.0,16,11.25,32,bad
2,1304265600,,GODADDY.COM LLC,com,0,16.0,16,9.0,32,bad
2,1304265600,,GODADDY.COM LLC,com,0,16.0,16,9.0,32,bad
2,1304265600,,GODADDY.COM LLC,com,0,16.0,16,4.0,7,bad
2,1405180800,,GODADDY.COM LLC,com,0,16.0,16,3.6,5,bad
2,1405180800,,GODADDY.COM LLC,com,0,16.0,16,3.2,4,bad
2,1405180800,,GODADDY.COM LLC,com,0,16.0,16,3.6,5,bad
2,1405180800,,GODADDY.COM LLC,com,0,16.0,16,5.4,9,bad
2,1310486400,,GODADDY.COM LLC,com,0,16.0,16,4.5,9,bad
2,1310486400,,GODADDY.COM LLC,com,0,16.0,16,11.714285714285714,100,bad
2,1335974400,,WILD WEST DOMAINS LLC,com.mx,0,14.0,14,4.166666666666667,6,bad
0,,,,com.mx,0,14.0,14,4.166666666666667,6,bad
0,,,,com.mx,0,14.0,14,4.166666666666667,6,bad
0,,,,com,0,10.0,10,5.0,11,bad
2,1364832000,,ENOM INC.,com,0,10.0,10,5.75,11,bad
2,1364832000,,ENOM INC.,org,0,8.0,8,5.0,5,bad
4,1301760000,RU,REGTIME LTD.,ge,0,4.0,4,5.571428571428571,12,bad
0,,,,ge,0,4.0,4,4.833333333333333,12,bad
0,,,,ge,0,4.0,4,11.5,32,bad
0,,,,ge,0,4.0,4,4.5,6,bad
0,,,,com,0,10.0,10,10.375,49,bad
6,1337616000,BRASIL,UNIVERSO ONLINE S/A (UOL),com,0,18.0,18,4.4,13,bad
2,1365004800,AR,WILD WEST DOMAINS LLC,com,1,7.5,10,3.75,6,bad
2,1289145600,,NETWORK SOLUTIONS LLC.,com,0,16.0,16,4.4,8,bad
2,1405180800,,GODADDY.COM LLC,com,0,16.0,16,3.6,5,bad
2,1405180800,,GODADDY.COM LLC,com,5,5.0,12,7.25,11,bad
2,1089043200,US,ENOM INC.,com,0,13.0,13,2.0,2,bad
0,,,,uk,1,6.5,11,4.0,7,bad
0,,,,gr,0,10.0,10,5.4,7,bad
0,,,,uk,1,6.5,11,6.0,7,bad
0,,,,com,5,5.0,12,10.0,35,bad
2,1089043200,US,ENOM INC.,net.pl,0,7.0,7,4.714285714285714,8,bad
0,,,,com,0,6.0,6,2.5,5,bad
4,1379001600,KR,GABIA INC.,com,0,6.0,6,2.5,5,bad
4,1379001600,KR,GABIA INC.,com,0,6.0,6,4.4,7,bad
2,1196352000,,1 & 1 INTERNET AG,com,0,5.0,7,6.8,13,bad
2,964972800,US,,com,1,6.5,7,0.0,0,bad
2,1108483200,TR,ENOM INC.,cc,0,4.0,4,3.0,6,bad
2,1142006400,US,ENOM INC.,cc,0,4.0,4,6.0,6,bad
2,1142006400,US,ENOM INC.,com,0,17.0,17,4.25,12,bad
0,,,,com,0,13.0,13,8.052631578947368,28,bad
2,1323705600,,GODADDY.COM LLC,net,1,5.0,8,6.444444444444445,13,bad
2,1132070400,,TUCOWS DOMAINS INC.,dk,0,8.5,11,6.75,15,bad
0,,,,com,0,17.0,17,5.666666666666667,12,bad
0,,,,com.tr,0,5.0,5,4.0,6,bad
0,,,,eu,0,12.0,12,6.8,12,bad
0,,,,kz,0,5.5,7,4.333333333333333,6,bad
0,,,,com,5,5.0,12,5.8,11,bad
2,1089043200,US,ENOM INC.,vn,1,24.5,36,3.0,5,bad
0,,,,com,0,9.0,9,5.666666666666667,9,bad
2,1232899200,LV,INTERNET DOMAIN SERVICE BS CORP.,com,1,5.5,6,6.166666666666667,16,bad
4,874252800,US,MARKMONITOR INC.,com,0,16.0,16,3.5,4,bad
2,1405180800,,GODADDY.COM LLC,com,1,5.5,8,8.0,8,bad
2,859564800,US,MARKMONITOR INC.,net,1,5.0,8,6.666666666666667,13,bad
2,1132070400,,TUCOWS DOMAINS INC.,net,1,5.0,8,6.666666666666667,13,bad
2,1132070400,,TUCOWS DOMAINS INC.,com,1,7.5,10,36.0,70,bad
5,951667200,US,GANDI SAS,vn,0,13.0,13,3.0,7,bad
0,,,,vn,0,13.0,13,4.5,7,bad
0,,,,com,0,12.0,12,5.5,8,bad
2,1338825600,BRASIL,UNIVERSO ONLINE S/A (UOL),com,0,15.0,15,3.5,4,bad
2,1190476800,CA,,de,0,11.0,15,5.8,12,bad
0,,,,de,0,11.0,15,8.2,24,bad
0,,,,de,0,11.0,15,8.4,25,bad
0,,,,de,0,11.0,15,4.333333333333333,8,bad
0,,,,cc,0,4.0,4,3.0,6,bad
2,1142006400,US,ENOM INC.,cc,0,4.0,4,6.0,6,bad
2,1142006400,US,ENOM INC.,com,0,9.0,9,5.2,12,bad
2,1205424000,,,th,1,3.0,4,3.3333333333333335,8,bad
0,,,,th,1,3.0,4,4.0,8,bad
0,,,,com,0,11.0,11,4.0,4,bad
0,,,,com,0,12.0,12,7.0,17,bad
3,951408000,US,TLDS LLC. D/B/A SRSPLUS,net,0,5.0,6,4.0,4,bad
2,1393689600,,WILD WEST DOMAINS LLC,com,0,22.0,22,4.8,8,bad
2,1313337600,CA,GODADDY.COM LLC,com.au,0,16.0,16,3.8,8,bad
0,,,,com,0,19.0,19,1.5,3,bad
0,,,,com,0,19.0,19,3.6666666666666665,5,bad
0,,,,de,0,11.0,15,4.888888888888889,8,bad
0,,,,com,0,13.0,13,6.166666666666667,12,bad
0,,,,org,0,8.0,8,6.75,8,bad
2,1158508800,BO,ONLINENIC INC.,com,0,5.0,5,4.333333333333333,5,bad
2,1118764800,US,WILD WEST DOMAINS LLC,com,0,9.0,9,3.0,5,bad
2,1304352000,TR,FBS INC.,com,0,9.0,9,4.5,5,bad
2,1304352000,TR,FBS INC.,com,0,9.0,9,1.0,1,bad
2,1304352000,TR,FBS INC.,de,0,11.0,15,5.2,9,bad
0,,,,de,0,11.0,15,5.428571428571429,8,bad
0,,,,de,0,11.0,15,5.285714285714286,8,bad
0,,,,de,0,11.0,15,5.166666666666667,11,bad
0,,,,com,0,10.0,10,4.5,7,bad
2,1084550400,,FBS INC.,com,0,10.0,10,6.0,7,bad
2,1084550400,,FBS INC.,com,0,13.0,13,6.166666666666667,12,bad
0,,,,com,0,7.0,7,7.5,11,bad
2,887817600,US,NETWORK SOLUTIONS LLC.,net,0,15.0,15,3.4,5,bad
