tld,dot_num,avg_host,max_host,avg_path,max_path,class
com,1,7.0,11,9.333333333333334,14,good
com,0,26.0,26,3.2,5,bad
com.au,0,7.0,7,4.666666666666667,7,bad
com,2,5.0,6,10.0,10,good
com,1,4.0,5,1.0,2,good
org,1,5.5,9,6.8,12,good
it,0,7.0,7,4.666666666666667,7,bad
it,1,7.5,12,8.0,8,bad
info,0,11.0,11,5.666666666666667,8,bad
net,0,7.0,7,0.0,0,bad
org,0,9.0,9,2.5,5,bad
gov,1,4.5,6,5.571428571428571,8,good
com,1,5.0,6,13.0,21,good
com.np,0,5.0,5,3.0,6,bad
org,1,8.5,14,6.2,14,good
org,1,5.0,7,3.5,6,good
com,1,7.5,10,6.5,9,good
gov.cn,1,3.0,3,7.5,13,good
com,0,12.0,12,5.666666666666667,17,bad
ru,0,17.0,17,4.25,8,bad
gov.au,2,4.333333333333333,6,5.5,6,good
com,0,5.0,8,4.666666666666667,7,bad
com.br,0,16.0,16,3.25,5,bad
com,1,7.5,13,2.6666666666666665,4,bad
ru,1,6.5,10,3.6666666666666665,7,good
se,0,3.0,3,5.666666666666667,11,bad
com,1,3.5,4,6.666666666666667,9,good
com,0,8.0,8,5.0,7,bad
com,1,3.0,3,3.0,6,good
com,0,17.0,17,13.166666666666666,32,bad
ru,1,6.0,8,4.5,5,bad
com,1,5.0,7,4.833333333333333,7,good
com,1,6.5,10,5.5,8,good
org,0,18.0,18,4.0,6,good
nz,1,5.5,9,32.0,32,bad
se,1,9.5,16,4.0,6,good
com,2,6.333333333333333,9,4.6,9,good
com,0,14.0,14,7.0,13,good
org,0,18.0,18,4.0,6,good
edu,1,5.5,8,7.0,9,good
org,1,5.5,9,17.0,30,good
uk,2,3.3333333333333335,5,6.0,10,good
com,0,14.0,14,5.4,10,bad
org,2,4.0,9,3.0,5,good
ca,2,7.666666666666667,8,3.3333333333333335,8,good
us,3,4.5,8,7.75,14,good
com,1,5.5,8,4.0,8,good
com.tr,0,8.0,8,3.4,8,bad
com,1,4.5,6,4.0,7,good
com.ua,1,9.0,15,4.0,8,good
com,0,16.0,16,4.25,7,bad
it,0,9.0,9,0.0,0,good
com.kh,0,12.0,12,7.333333333333333,20,bad
net,1,6.0,9,4.333333333333333,8,good
org,1,6.0,9,4.0,4,good
de,1,5.5,8,8.4,15,good
br,1,8.5,14,7.0,7,bad
org,0,8.0,8,6.0,8,good
gov.bt,1,5.0,7,5.25,6,good
org,1,6.0,10,23.333333333333332,36,good
com.br,0,8.0,8,4.25,6,bad
com,0,2.0,2,4.0,8,good
com,1,6.5,9,7.0,7,good
com,0,10.0,10,3.5,5,bad
edu,2,4.666666666666667,8,8.333333333333334,14,good
com,0,18.0,18,3.0,3,bad
by,0,8.0,8,10.285714285714286,32,bad
org,1,7.5,9,5.0,9,good
org,1,5.5,9,6.5,9,good
jp,0,8.0,8,7.0,7,bad
org,1,6.0,9,22.333333333333332,36,good
com,1,9.0,13,6.0,6,good
org,1,6.0,9,14.0,24,good
in,0,5.0,5,12.0,21,bad
gov.br,2,4.666666666666667,7,4.8,7,bad
com.pl,0,10.0,10,0.0,0,bad
net,0,12.0,12,6.0,6,bad
pl,2,6.333333333333333,9,8.0,8,bad
com,1,8.5,14,6.533333333333333,15,good
us,1,5.5,8,4.0,8,good
org,1,5.5,9,15.333333333333334,24,good
net,0,9.0,9,0.0,0,good
it,1,3.3333333333333335,4,9.0,9,bad
tv,1,7.5,12,4.666666666666667,10,good
org,1,5.5,7,4.5,9,good
com,1,2.5,3,5.75,8,good
dk,0,9.0,9,8.0,8,bad
gov,1,3.0,3,6.857142857142857,18,good
com,0,8.0,8,5.0,5,bad
com,0,10.0,10,4.714285714285714,8,bad
com,1,11.0,13,6.125,10,good
edu,1,5.0,6,5.5,6,good
top,0,9.0,9,40.333333333333336,113,bad
gov.ba,0,13.0,13,6.777777777777778,18,good
org.au,0,3.0,3,5.777777777777778,11,bad
com,1,3.5,5,2.0,2,bad
com,0,6.0,6,0.0,0,bad
ca,2,6.0,7,5.5,6,good
online,0,18.0,18,0.0,0,bad
com,1,3.0,3,5.4,9,good
com,0,8.0,8,4.285714285714286,8,bad
com,0,15.0,15,5.75,10,bad
com,1,8.5,13,6.0,6,good
com,0,15.0,15,3.6,8,bad
org,1,8.0,9,6.333333333333333,10,good
org,1,5.5,9,6.0,8,good
tk,0,8.0,8,3.0,5,bad
edu.kh,0,3.0,3,4.333333333333333,7,bad
org,1,6.0,9,7.142857142857143,27,good
com,0,11.0,11,3.4,8,bad
xyz,1,5.5,6,3.6666666666666665,6,bad
com,0,11.5,12,7.0,7,bad
me,0,16.0,16,4.0,8,bad
com,1,5.5,7,2.5,4,good
org,1,5.5,9,5.75,9,good
ba,1,4.5,6,6.5,7,good
ru,1,7.0,11,4.0,6,good
com,1,6.0,9,11.0,16,bad
com,0,5.0,6,7.333333333333333,14,bad
com,1,7.0,11,6.857142857142857,11,good
com,0,12.0,12,9.0,9,bad
gov,1,8.5,9,6.2,11,good
com,0,13.0,13,4.0,5,good
ca,1,6.5,7,4.333333333333333,7,good
br,1,5.0,7,0.5,1,good
org,0,12.0,12,6.6,13,bad
jp,2,3.0,4,14.666666666666666,32,good
com,0,12.0,12,5.2,8,bad
se,1,6.5,9,7.0,20,bad
org,1,5.5,9,10.666666666666666,19,good
com,1,7.0,7,4.428571428571429,6,bad
com,1,10.5,17,3.0,6,bad
com,0,8.0,8,7.0,7,bad
com,0,18.0,18,9.6,41,bad
com,1,8.0,13,8.5,17,good
org,1,6.0,9,4.0,4,good
id,2,3.6666666666666665,6,5.833333333333333,9,bad
com,2,7.5,13,6.0,7,good
com,1,14.5,17,0.0,0,bad
com.ua,1,9.0,15,4.5,9,good
il,2,4.666666666666667,6,0.5,1,good
com,1,8.5,14,0.0,0,bad
ru,0,4.0,5,3.5,4,good
com,0,20.0,20,0.0,0,good
org,1,5.5,9,4.0,4,good
org.cn,1,4.0,5,5.4,7,good
org,1,5.0,5,5.666666666666667,12,good
fr,1,3.5,4,4.4,9,bad
cc,1,5.5,9,0.0,0,bad
com,1,5.5,8,4.75,7,good
com,1,3.5,4,10.0,10,good
edu.au,1,8.0,9,3.5,6,good
net,0,9.0,9,6.0,6,bad
com.vn,0,18.0,18,7.125,17,bad
lt,1,6.0,10,5.25,7,bad
edu,1,5.666666666666667,8,4.666666666666667,9,good
org,1,9.0,10,3.6666666666666665,10,good
com,1,4.5,6,3.75,7,good
com,1,7.5,12,4.666666666666667,9,good
com,1,4.5,6,5.333333333333333,6,good
org,1,4.25,9,8.166666666666666,18,good
free.fr,0,11.0,11,9.0,18,bad
co,1,10.0,15,4.5,5,bad
com,1,4.0,5,2.75,7,good
org,1,3.0,3,5.75,12,good
com.br,0,9.0,9,3.0,7,bad
org,1,6.0,9,6.666666666666667,10,good
com,0,13.0,13,8.0,8,bad
com,0,13.0,13,2.8,7,bad
it,2,4.666666666666667,6,4.0,8,bad
fr,1,3.3333333333333335,4,0.0,0,good
com,0,9.0,9,5.0,7,good
ru,1,4.5,6,4.0,7,good
li,1,4.0,5,2.0,2,good
com,1,5.5,8,4.25,7,good
com,1,6.0,9,2.0,4,good
ru,1,5.0,5,4.0,5,bad
it,0,6.0,7,7.0,12,bad
net,0,9.0,9,4.25,6,bad
gov.au,1,2.5,3,6.444444444444445,9,good
edu.au,1,7.5,8,4.5,9,good
com,1,7.0,11,2.0,2,good
com,1,15.5,17,5.666666666666667,9,bad
com,0,12.0,12,16.0,32,bad
org,0,10.0,10,7.0,11,good
org,1,12.0,21,10.4,26,good
net,2,4.0,5,5.0,7,good
com,1,10.0,17,6.0,13,good
com,1,7.0,11,5.6,10,good
org,1,6.0,9,5.5,7,good
com,1,6.5,10,0.0,0,good
org,0,5.0,5,4.0,7,bad
cc,1,4.0,5,5.0,6,bad
ru,0,9.0,9,7.0,7,bad
org,1,6.0,10,14.0,24,good
nu,0,12.0,12,6.0,6,bad
com,1,8.5,14,2.75,6,good
com,1,9.5,12,5.625,10,good
ru,2,3.0,3,5.333333333333333,10,good
tv,0,9.0,9,4.5,8,bad
cn,1,4.0,5,7.428571428571429,19,good
es,1,6.0,8,5.5,10,good
net,0,20.0,20,4.8,8,bad
za,2,3.6666666666666665,5,3.5,6,good
edu,1,6.5,7,5.0,9,good
biz,1,3.3333333333333335,4,5.142857142857143,8,good
ru,0,5.5,6,9.666666666666666,16,bad
com,1,4.0,5,0.0,0,good
ca,2,6.0,7,5.5,6,good
com.ar,1,7.5,8,5.0,11,bad
kr,1,5.5,9,4.2,8,bad
com,0,13.0,13,4.0,7,bad
org,1,14.0,19,15.0,32,bad
com,0,11.0,11,2.0,4,bad
com,0,12.0,12,5.0,5,bad
gov.ph,1,3.5,4,5.0,7,good
co,0,6.666666666666667,8,5.166666666666667,8,bad
br,1,8.5,14,5.333333333333333,12,bad
com,0,4.0,5,8.0,8,bad
com,0,19.0,19,5.4,10,good
com,1,4.5,7,0.0,0,good
edu.au,1,8.5,10,3.5,6,good
com,1,11.0,15,5.125,9,good
com,0,16.0,16,7.0,7,bad
org,1,9.0,15,6.0,8,good
edu,2,4.333333333333333,7,5.75,11,good
com,1,5.0,7,6.0,14,good
com,0,12.0,12,10.0,10,bad
com,1,7.5,12,6.666666666666667,13,good
com,1,6.0,9,6.090909090909091,14,good
gov.pk,1,3.0,3,4.0,10,good
com,0,7.0,7,7.0,12,bad
com,1,8.0,12,0.0,0,good
com,0,6.0,6,7.0,7,bad
com,1,10.0,13,6.0,6,good
com,1,10.0,14,3.2,6,good
sfr.fr,1,9.5,14,6.0,6,bad
br,1,5.0,5,12.285714285714286,50,good
org,1,5.5,9,0.0,0,good
com,0,9.0,9,5.833333333333333,11,bad
com,0,15.0,15,2.0,3,bad
com,1,7.0,8,4.416666666666667,8,good
com,0,5.0,5,4.222222222222222,8,good
free.fr,0,18.0,18,4.714285714285714,7,bad
lu,2,5.333333333333333,7,3.857142857142857,8,good
rs,0,11.0,11,10.333333333333334,17,bad
ru,0,5.5,6,6.0,6,bad
xyz,1,5.5,6,0.0,0,bad
com,1,12.5,14,4.666666666666667,6,bad
gov.uk,1,3.5,4,4.666666666666667,8,good
com.au,0,11.0,11,4.0,5,bad
ru,0,9.0,9,16.5,55,bad
top,0,9.0,9,5.5,11,bad
com,1,6.0,9,4.909090909090909,8,good
com,0,3.3333333333333335,4,3.8,7,bad
com,0,9.0,9,8.833333333333334,32,bad
com.au,0,17.0,17,5.75,9,bad
org,0,7.0,7,5.0,5,bad
gov,0,8.0,8,6.25,7,good
com,1,6.5,7,5.0,8,good
com,1,5.0,7,7.0,12,good
com,0,10.0,10,5.4,7,bad
de,0,7.5,13,10.4,32,bad
nz,1,7.0,12,5.6,7,bad
it,1,4.5,5,5.0,7,good
com,1,6.5,10,5.833333333333333,9,good
com,1,4.0,5,4.375,7,good
org,0,30.0,30,4.5,6,bad
ru,0,5.5,8,4.5,6,bad
ru,1,4.0,4,5.666666666666667,8,good
info,1,5.333333333333333,10,4.25,7,good
com,0,14.0,14,9.2,32,bad
edu.pl,1,5.5,8,3.6666666666666665,5,bad
cl,0,7.0,7,4.666666666666667,7,bad
org,1,5.5,9,10.5,17,good
com,0,5.0,5,9.0,9,bad
ru,0,8.0,8,6.090909090909091,17,bad
com,0,20.0,20,4.666666666666667,8,good
net,1,5.0,7,0.0,0,good
com,0,11.0,11,4.333333333333333,5,bad
org,1,6.0,9,14.0,23,good
pt,0,4.0,4,6.0,6,bad
com,1,6.5,10,4.5,7,good
org,0,8.0,8,5.75,10,good
in,0,10.0,10,5.8,11,bad
ru,1,5.333333333333333,7,0.0,0,good
edu,1,5.5,8,8.428571428571429,11,good
vn,0,13.0,13,8.272727272727273,32,bad
org,1,5.5,9,4.0,4,good
edu,2,5.666666666666667,7,3.5,6,good
com,1,6.0,9,5.0,7,good
org,1,5.5,9,11.5,19,good
org,1,4.666666666666667,9,6.0,10,good
net,0,19.0,19,14.0,14,bad
net,0,7.0,7,6.142857142857143,11,good
gov.sg,1,3.5,4,8.0,14,good
com,0,11.0,11,0.0,0,bad
jp,1,9.5,16,0.0,0,bad
org,0,12.0,12,3.25,6,bad
org,1,5.0,8,5.357142857142857,12,good
com,1,8.5,14,3.5,7,good
com,1,8.5,14,5.6,10,good
org,1,5.5,9,8.5,13,good
ru,1,6.0,9,5.5,9,good
org,1,3.6666666666666665,6,0.0,0,good
com,0,18.0,18,8.0,8,bad
net,1,7.5,8,4.0,5,bad
org,1,6.0,9,28.333333333333332,63,good
pe,0,18.0,18,3.6666666666666665,8,bad
mil,2,4.666666666666667,7,4.666666666666667,6,good
net.ua,0,6.0,6,3.3333333333333335,8,bad
edu.hk,1,4.5,6,3.5,6,good
ru,0,2.0,2,8.5,11,good
com,0,11.0,11,2.6666666666666665,4,bad
ru,1,7.0,11,6.25,7,good
org,0,16.0,16,11.0,11,bad
it,1,7.5,12,7.0,7,bad
com,1,3.5,4,0.0,0,good
com,1,6.5,8,5.5,6,good
info,0,7.5,10,2.4,3,bad
co,1,7.0,11,7.0,10,good
com,1,8.0,13,4.666666666666667,5,good
com,0,9.5,15,7.0,7,bad
com,1,5.0,7,16.5,32,good
fr,1,6.5,10,7.666666666666667,13,good
org,1,5.5,9,4.0,4,good
org,1,6.0,9,27.333333333333332,48,good
com,1,9.0,15,5.181818181818182,9,good
edu,2,4.333333333333333,7,7.2,12,good
edu,1,3.5,4,4.2,6,good
biz,1,7.0,11,7.0,15,bad
com,0,10.0,10,3.6,7,bad
org,1,6.0,9,7.5,11,good
com,1,5.0,7,5.5,8,good
org,1,5.5,9,3.3333333333333335,4,good
com,1,9.0,10,4.25,10,good
com,1,9.0,15,7.0,12,good
fr,1,4.0,5,8.0,12,good
id,3,5.25,8,10.5,32,bad
ca,0,7.0,7,6.0,6,bad
info,0,10.0,10,0.0,0,bad
in,0,10.0,10,2.3333333333333335,5,bad
scb.se,1,10.5,18,3.75,15,good
org,1,5.5,9,5.5,7,good
com,1,10.5,17,0.0,0,good
org,1,2.5,3,5.666666666666667,8,good
eu,0,6.0,6,6.0,10,bad
org,1,5.5,9,5.666666666666667,7,good
com,0,14.0,14,6.333333333333333,10,bad
com,0,13.0,13,5.0,5,good
org,1,5.5,9,5.0,6,good
com,1,4.0,5,0.0,0,good
org,1,7.0,7,10.0,14,good
org,1,6.0,10,3.8333333333333335,8,good
gov,1,4.5,6,5.4,12,good
com,1,8.0,13,6.0,6,good
com,0,13.0,13,5.5,11,bad
com.ro,0,10.0,10,7.0,9,bad
nz,1,13.0,24,4.5,9,bad
gov,1,10.0,15,6.25,8,good
org,1,5.5,9,17.333333333333332,30,good
com,0,3.5,4,8.333333333333334,32,bad
org.br,1,9.0,15,0.0,0,good
es,1,4.0,4,5.5,10,good
org,1,5.5,9,5.666666666666667,10,good
org,1,2.6666666666666665,4,3.5,5,good
com,0,22.0,22,13.75,40,bad
com,1,4.0,5,4.333333333333333,6,good
com,1,11.5,14,5.0,6,bad
com.ar,0,11.0,11,7.0,13,bad
com,0,14.0,14,11.272727272727273,39,bad
edu,1,6.5,7,3.5,6,good
org,0,14.0,14,6.25,8,bad
net,1,7.0,9,8.0,8,bad
com,1,10.0,12,5.0,14,good
mil,3,3.75,5,5.125,14,good
net,1,7.0,8,6.277777777777778,17,bad
com,0,16.0,16,5.0,7,bad
org,1,5.5,9,5.0,6,good
com,0,14.0,14,6.2,8,bad
com,0,9.0,9,3.1666666666666665,4,good
ru,0,8.0,8,5.0,5,bad
com,0,9.0,9,4.0,5,good
in,1,4.5,6,6.125,12,good
org,2,4.0,9,3.0,5,good
org,1,6.0,9,5.5,7,good
org,1,7.0,9,3.0,6,good
com,0,6.0,6,8.0,8,bad
ru,1,4.5,6,3.0,4,good
com,1,5.5,6,5.0,5,good
com.br,0,12.0,12,3.5,7,bad
net,2,4.0,5,5.0,7,good
net,1,4.0,4,2.5,3,good
in,1,3.0,3,5.666666666666667,7,good
org,1,6.5,11,6.142857142857143,14,good
com,1,12.0,13,6.0,6,good
com,0,6.0,12,0.0,0,bad
com,1,4.5,6,5.5,8,good
net.ua,0,6.0,6,5.875,12,good
com,0,8.0,8,4.857142857142857,8,bad
org,1,5.5,9,16.0,30,good
pl,1,6.0,9,0.0,0,good
org,1,6.0,9,14.0,24,good
com.au,1,3.0,3,0.0,0,good
com,0,13.0,13,4.333333333333333,7,bad
com,0,5.0,5,7.0,7,bad
gov,1,3.5,4,4.333333333333333,5,good
com,1,8.5,14,2.0,3,good
org,1,6.5,9,3.0,5,good
org,1,5.5,9,20.0,36,good
org,1,3.0,3,5.428571428571429,10,good
com,1,5.5,7,5.5,8,good
com,1,5.5,8,4.8,7,good
edu,2,6.0,12,5.5,6,good
us,0,9.0,9,8.0,16,bad
org,1,5.5,9,12.0,30,good
com,2,9.0,15,3.111111111111111,5,bad
it,0,19.0,19,7.0,7,bad
edu,1,5.0,6,5.5,6,good
com,1,6.5,10,7.0,7,good
com,0,16.0,16,0.0,0,good
com,0,9.0,9,0.0,0,bad
com.ar,0,4.0,4,4.0,7,bad
cz,1,4.0,5,0.5,1,good
com,1,9.0,14,4.666666666666667,6,good
com.br,0,18.0,18,5.333333333333333,11,bad
gov,1,10.5,14,3.6666666666666665,6,good
org,1,5.5,9,20.0,36,good
com,1,8.5,14,5.25,10,good
org,1,5.5,9,5.0,6,good
in,0,9.0,9,4.75,8,bad
com,1,5.5,8,4.0,8,good
net,0,7.0,7,7.136363636363637,13,bad
com,1,9.0,11,5.2,13,good
fr,1,4.5,6,4.0,12,good
de,0,7.0,7,2.6666666666666665,3,bad
uk,1,9.0,16,4.857142857142857,7,bad
pl,1,6.0,9,8.0,8,bad
org,1,6.0,9,6.0,7,good
org,1,6.0,9,5.5,7,good
org,1,6.0,9,20.0,36,good
com,1,8.0,13,4.857142857142857,9,good
ru,2,3.0,3,5.0,8,good
com,0,10.0,10,13.0,32,bad
uk,3,5.25,9,3.0,8,good
cl,1,8.5,14,4.333333333333333,5,good
com,1,7.5,12,4.333333333333333,6,good
org,1,5.5,9,29.0,54,good
com,1,4.5,6,4.8,8,good
pw,3,4.25,9,4.0,5,bad
nz,1,5.0,8,4.666666666666667,5,bad
edu,1,7.5,9,3.5,6,good
fr,1,5.0,7,2.5,5,good
com,0,18.0,18,3.125,8,bad
com,0,6.0,6,10.0,32,bad
mil,2,4.666666666666667,7,8.25,17,good
es,1,5.0,7,4.0,5,bad
org,1,5.666666666666667,9,22.0,36,good
com,0,14.0,14,11.5,32,bad
ru,0,11.0,11,3.0,4,bad
com,0,17.0,17,5.0,8,good
edu,1,3.5,4,5.111111111111111,8,good
gov.uk,2,6.666666666666667,11,5.333333333333333,12,good
at,0,2.3333333333333335,3,8.333333333333334,16,bad
org,1,6.0,10,3.6666666666666665,5,good
org,0,28.0,28,4.666666666666667,6,bad
com,1,6.0,9,6.454545454545454,17,good
com,0,7.0,7,2.0,2,bad
ir,0,8.0,8,4.333333333333333,10,bad
edu,2,5.0,8,4.285714285714286,8,good
com.br,0,8.0,8,7.0,7,bad
com,0,13.0,13,2.8,5,bad
com,0,13.0,13,4.428571428571429,7,bad
com,0,17.0,17,8.0,22,good
net,0,13.0,13,6.0,6,bad
org,1,5.5,9,29.333333333333332,42,good
org,1,5.5,9,47.75,97,good
com,0,17.0,17,6.2,8,bad
com,0,16.0,16,3.3333333333333335,4,bad
org,1,7.0,9,3.0,6,good
org,1,8.5,14,6.714285714285714,11,good
com,1,8.0,13,4.666666666666667,6,good
edu.ph,1,5.0,6,4.4,14,good
ru,1,4.0,5,4.0,5,good
ru,0,13.0,13,4.0,5,bad
com,1,6.0,7,4.5,9,good
org,1,5.5,9,7.5,11,good
ru,0,11.0,11,5.0,7,bad
net,0,30.0,30,3.4,8,bad
org,1,7.0,11,3.5,5,good
com,0,15.0,15,6.5,14,bad
org,1,11.0,13,8.0,11,good
fr,1,8.5,14,0.0,0,good
com,0,8.0,8,5.25,10,bad
ru,0,4.0,4,8.25,11,good
edu,2,6.0,8,6.333333333333333,7,good
com,1,3.0,3,4.0,5,good
com,1,10.0,16,6.0,9,bad
com.au,0,20.0,20,7.0,7,bad
com,0,13.0,13,3.5,4,bad
com,2,7.0,9,3.272727272727273,8,good
com,1,3.0,3,5.166666666666667,13,good
ca,1,4.5,6,5.0,5,good
com,0,8.0,8,6.0,6,bad
lt,1,4.5,6,0.5,1,bad
ca,3,5.5,7,3.5,6,good
space,1,6.5,9,3.0,7,bad
com,1,7.0,7,5.0,5,bad
ru,0,9.0,9,6.25,12,good
com,1,5.0,7,4.6875,9,good
com.cn,1,5.0,7,7.666666666666667,9,good
net,1,8.5,10,3.6666666666666665,5,bad
com,1,5.0,8,2.75,8,bad
com,1,4.5,6,6.0,8,good
com,0,9.0,9,3.6666666666666665,5,bad
ch,1,4.0,4,7.0,7,good
org,1,6.0,9,7.0,10,good
edu.au,2,5.0,6,5.333333333333333,7,good
org,1,5.5,9,20.0,36,good
us,1,7.0,9,7.0,10,bad
com,1,8.5,14,3.5,5,good
ca,0,18.0,18,12.4,32,bad
com,1,12.0,16,5.0,7,bad
org,1,5.5,9,4.0,4,good
com.br,0,22.0,22,4.666666666666667,9,bad
org,1,6.0,9,6.666666666666667,12,good
net,2,6.0,10,5.0,7,good
edu,1,5.5,8,4.666666666666667,6,good
com,1,5.5,8,4.0,6,good
org,1,5.5,9,3.0,5,good
ca,1,4.5,6,6.0,10,good
com,1,5.0,7,6.25,21,good
nl,0,16.0,16,9.0,9,bad
com,1,5.5,9,6.0,6,good
edu,1,5.5,8,0.0,0,good
me,0,6.0,6,11.333333333333334,24,bad
org,1,6.0,10,43.666666666666664,91,good
com,0,9.0,9,4.4,7,bad
fr,1,8.0,8,0.0,0,bad
ru,0,12.0,12,4.0,5,bad
fi,1,7.5,9,4.5,9,good
com,1,7.5,12,4.666666666666667,6,good
net,0,9.0,9,6.0,6,bad
net,0,8.0,8,1.5,3,bad
ie,1,9.0,11,5.333333333333333,12,good
com,1,7.5,12,5.076923076923077,8,good
fr,2,5.666666666666667,8,5.1,9,good
org,0,8.0,8,6.0,6,good
ao,2,2.6666666666666665,3,25.75,51,good
com,0,13.0,13,2.0,4,good
net,1,7.5,12,4.9,9,good
com,0,13.0,13,4.571428571428571,7,bad
edu.tr,1,5.5,7,3.5,6,good
ru,1,3.5,4,0.0,0,good
org,1,11.5,19,6.0,8,bad
org,2,4.0,9,3.0,5,good
nl,2,2.6666666666666665,3,2.0,3,good
cl,0,6.0,6,2.0,4,bad
org.br,0,13.0,13,4.5,5,bad
org,1,9.5,11,6.0,6,good
at,1,6.0,6,0.5,1,good
com,1,6.5,10,5.0,6,good
com,1,7.5,12,5.0,10,good
com,0,11.0,11,6.0,6,bad
org,0,18.0,18,4.0,7,good
in,1,6.0,9,5.25,7,good
com,1,7.0,11,5.230769230769231,8,good
pw,0,3.5,4,2.3333333333333335,5,bad
org,0,17.0,17,1.3333333333333333,3,bad
gov,3,3.5,4,5.75,8,good
uk,3,4.25,6,4.0,6,bad
org,1,6.0,9,6.5,9,good
info,0,9.0,9,8.0,8,bad
com,0,15.0,15,3.3333333333333335,5,bad
it,2,5.333333333333333,6,18.666666666666668,50,good
ga,1,8.5,10,5.0,10,bad
com,0,11.0,11,6.0,6,bad
nl,2,2.6666666666666665,3,2.0,3,good
com,0,5.0,5,4.0,5,good
org,1,5.5,8,4.083333333333333,8,good
mobi,0,6.0,6,6.5,9,bad
com,0,12.0,12,11.0,11,bad
com,1,10.0,17,5.714285714285714,14,good
fr,1,4.0,5,8.0,8,bad
org,1,15.5,28,3.0,4,good
ba,1,5.5,8,3.6666666666666665,6,good
com,0,8.0,8,4.230769230769231,12,bad
com,0,9.0,9,3.857142857142857,8,bad
net,0,9.0,9,5.666666666666667,9,bad
es,0,12.0,12,5.5,9,bad
org,1,5.5,9,3.0,5,good
com,1,4.0,5,4.833333333333333,10,good
gov.uk,1,5.5,8,7.666666666666667,12,good
org,1,5.5,9,13.333333333333334,18,good
com,1,6.0,7,15.5,31,bad
pl,0,10.0,10,5.769230769230769,12,bad
com,1,4.0,5,3.75,8,good
com,1,6.5,10,11.666666666666666,18,good
com,0,12.0,12,6.0,10,bad
org,1,7.5,9,4.333333333333333,7,good
org,1,5.5,9,4.0,4,good
org,1,5.5,9,9.25,13,good
net,0,7.0,8,9.0,9,bad
com,1,9.0,10,4.5,7,good
com,1,7.0,8,2.6666666666666665,4,good
com,1,5.5,8,5.428571428571429,10,good
com,0,19.0,19,4.1,7,bad
com,1,6.5,8,5.875,10,good
uk,1,8.0,14,3.25,7,bad
com,0,8.0,8,4.0,6,bad
lu,1,3.5,4,2.0,2,good
com,2,3.6666666666666665,4,0.0,0,bad
org,1,5.5,9,4.25,9,good
ca,2,3.0,4,4.333333333333333,6,good
org,1,6.0,9,5.857142857142857,12,good
org,1,4.5,6,2.5,4,good
org,1,6.0,9,6.5,9,good
org,0,9.0,9,6.5,10,bad
org,0,12.0,12,4.142857142857143,8,good
org,1,5.5,9,5.5,7,good
com,1,9.5,13,6.0,6,good
tk,0,10.0,10,3.3333333333333335,5,bad
info,1,12.0,14,8.0,27,bad
xyz,0,7.0,7,2.3333333333333335,5,bad
org,1,6.0,9,4.0,4,good
com,1,6.5,10,3.8,6,good
com,1,7.0,11,5.0,11,good
com,0,7.0,7,7.0,19,bad
org,1,6.0,10,5.0,6,good
com,0,7.0,7,0.0,0,bad
us,2,5.333333333333333,9,5.0,9,good
org,1,5.5,9,15.333333333333334,24,good
com,0,22.0,22,3.75,7,bad
org,1,6.0,9,2.75,6,good
com,0,6.0,6,3.25,6,bad
com,1,3.5,4,5.85,15,good
ru,0,7.0,7,5.0,7,bad
in,1,9.0,16,3.0,6,bad
com,0,5.0,5,8.0,8,good
com,1,7.5,12,5.5,12,good
eu,1,9.5,10,8.666666666666666,24,bad
com,0,19.0,19,6.0,8,bad
de,2,4.75,9,3.5,5,good
com,0,15.0,15,5.5,8,bad
com,1,9.0,15,0.0,0,good
org,1,5.5,9,0.0,0,good
com,0,22.0,22,4.615384615384615,10,bad
org,1,5.5,9,38.0,72,good
org,0,12.0,12,5.4,10,bad
com,1,11.0,18,4.166666666666667,6,good
com,1,6.0,9,5.0,9,good
org.za,0,11.0,11,4.166666666666667,7,bad
ch,1,7.0,9,4.25,9,good
com,1,9.5,12,5.714285714285714,10,good
no,0,8.0,8,5.0,5,bad
gov.my,1,3.0,3,4.8,10,good
com.mx,0,21.0,21,5.6923076923076925,15,bad
com,1,13.0,23,6.4,9,good
org,1,6.0,9,5.5,6,good
com,0,8.0,8,4.0,8,good
com,0,7.0,7,5.125,7,good
com,0,9.0,9,3.0,6,bad
edu,2,5.0,7,4.25,8,good
com,1,6.5,10,3.875,7,good
net,1,5.0,6,4.333333333333333,7,good
ru,1,8.0,9,9.5,11,good
com,0,18.0,18,2.0,4,bad
net,1,5.5,8,0.0,0,good
ru,1,5.333333333333333,7,4.142857142857143,9,good
com,1,3.5,4,4.5,7,good
fi,1,7.0,11,0.0,0,good
com,0,15.0,15,4.0,8,bad
org,1,6.0,9,5.0,6,good
com,0,4.0,4,6.75,16,bad
com,0,7.0,7,16.0,32,bad
us,3,3.75,6,3.5,6,good
ru,1,6.5,7,5.2,9,good
com.bo,0,5.0,5,9.833333333333334,32,bad
org,1,6.5,9,5.25,9,good
us,2,4.0,7,3.5,6,good
hu,1,8.0,9,3.6,4,bad
com,1,3.5,4,6.666666666666667,11,good
com,0,7.0,7,10.0,10,bad
gov,1,4.5,6,6.2,10,good
us,3,4.5,7,3.5,6,good
com,1,8.5,13,5.75,7,good
edu,1,4.0,5,3.0,6,good
de,1,8.0,13,6.0,6,bad
com,0,8.333333333333334,12,7.0,7,bad
pl,0,6.0,6,3.625,6,bad
